Year,circuitIdFrom,circuitIdTo,Car,Plane
2015,15,70,3246,2676
2015,15,71,2056,1595
2015,17,18,5574,4908
2015,17,22,8733,6322
2015,17,24,8362,7521
2015,17,32,8861,6468
2015,17,69,8613,7516
2015,17,70,13541,11759
2015,17,71,4918,4476
2015,18,22,11189,8520
2015,18,24,6318,5177
2015,18,32,16546,11900
2015,18,69,3368,2545
2015,18,70,11898,8857
2015,18,71,6677,4849
2015,22,24,5786,5121
2015,22,32,12768,11545
2015,22,69,14024,11236
2015,22,70,662,528
2015,22,71,6465,5463
2015,24,32,15420,11797
2015,24,69,9776,7834
2015,24,70,489,400
2015,24,71,6623,5312
2015,32,69,9638,8161
2015,32,70,6083,4540
2015,32,71,1357,1155
2015,69,70,8433,7260
2015,69,71,4468,3779
2015,70,71,11534,8553
2016,1,2,3032,2250
2016,1,3,2277,1788
2016,1,4,12242,8806
2016,1,6,15119,11144
2016,1,7,9053,8503
2016,1,9,12047,10910
2016,1,10,4090,3475
2016,1,11,3994,3022
2016,1,13,7215,5676
2016,1,14,566,426
2016,1,15,7490,6810
2016,1,17,8423,7549
2016,1,18,12198,10964
2016,1,22,7476,6080
2016,1,24,14510,11740
2016,1,32,9433,7803
2016,1,69,15134,11313
2016,1,70,436,383
2016,1,71,8157,6225
2016,1,73,13306,11601
2016,2,3,13729,11824
2016,2,4,5183,4244
2016,2,6,3701,2853
2016,2,7,1346,1188
2016,2,9,2045,1615
2016,2,10,9493,7487
2016,2,11,7764,5792
2016,2,13,3330,2433
2016,2,14,2472,1807
2016,2,15,2396,1715
2016,2,17,10602,8405
2016,2,18,14333,10809
2016,2,22,5933,5161
2016,2,24,11181,8288
2016,2,32,4312,3603
2016,2,69,8243,6176
2016,2,70,7117,5938
2016,2,71,3464,2718
2016,2,73,12935,9962
2016,3,4,3248,2560
2016,3,6,8465,7503
2016,3,7,12801,9560
2016,3,9,1576,1379
2016,3,10,1931,1701
2016,3,11,2363,1766
2016,3,13,15900,11951
2016,3,14,14654,11231
2016,3,15,10962,7892
2016,3,17,2037,1828
2016,3,18,12695,9110
2016,3,22,917,739
2016,3,24,14199,10945
2016,3,32,3591,3413
2016,3,69,10191,9468
2016,3,70,6343,4673
2016,3,71,11666,9681
2016,3,73,13910,10876
2016,4,6,9031,7374
2016,4,7,9166,6628
2016,4,9,13489,10759
2016,4,10,5978,5589
2016,4,11,3938,3037
2016,4,13,626,501
2016,4,14,9749,8182
2016,4,15,5676,4340
2016,4,17,13815,11408
2016,4,18,14882,11097
2016,4,22,4709,3523
2016,4,24,8818,7364
2016,4,32,15414,11115
2016,4,69,1878,1715
2016,4,70,5934,4756
2016,4,71,2784,2585
2016,4,73,8906,8432
2016,6,7,5680,4404
2016,6,9,7470,6410
2016,6,10,10428,9296
2016,6,11,2377,1831
2016,6,13,848,677
2016,6,14,905,744
2016,6,15,11092,9557
2016,6,17,15368,11250
2016,6,18,8144,6216
2016,6,22,5127,4082
2016,6,24,10279,7414
2016,6,32,5724,4658
2016,6,69,8297,6640
2016,6,70,1901,1428
2016,6,71,6229,5907
2016,6,73,688,567
2016,7,9,1403,1190
2016,7,10,929,750
2016,7,11,8596,6487
2016,7,13,6429,6074
2016,7,14,9235,8198
2016,7,15,12968,9516
2016,7,17,3514,3149
2016,7,18,12547,9203
2016,7,22,1619,1394
2016,7,24,9598,6919
2016,7,32,3112,2572
2016,7,69,7360,5594
2016,7,70,9903,7860
2016,7,71,6406,4694
2016,7,73,3717,2980
2016,9,10,12841,9291
2016,9,11,474,447
2016,9,13,11283,9352
2016,9,14,4755,4056
2016,9,15,13469,10297
2016,9,17,7228,5967
2016,9,18,1985,1517
2016,9,22,6062,5519
2016,9,24,1939,1394
2016,9,32,11502,8437
2016,9,69,412,378
2016,9,70,1262,908
2016,9,71,2034,1680
2016,9,73,3255,2429
2016,10,11,12858,9930
2016,10,13,415,315
2016,10,14,11564,9975
2016,10,15,12110,10762
2016,10,17,5188,3916
2016,10,18,3168,2476
2016,10,22,8852,7972
2016,10,24,8115,6053
2016,10,32,5275,3782
2016,10,69,2006,1603
2016,10,70,3741,2807
2016,10,71,2359,1971
2016,10,73,14081,10917
2016,11,13,6316,4904
2016,11,14,7195,5520
2016,11,15,6959,5247
2016,11,17,11046,8126
2016,11,18,8010,6480
2016,11,22,7002,5703
2016,11,24,661,624
2016,11,32,10610,7717
2016,11,69,1667,1317
2016,11,70,492,387
2016,11,71,5267,4778
2016,11,73,13274,9569
2016,13,14,4731,4175
2016,13,15,3497,3304
2016,13,17,5159,4886
2016,13,18,677,555
2016,13,22,7560,6012
2016,13,24,6439,5724
2016,13,32,12044,8735
2016,13,69,15556,11304
2016,13,70,14573,10672
2016,13,71,2965,2595
2016,13,73,3396,2851
2016,14,15,8481,6257
2016,14,17,11694,8458
2016,14,18,10627,9736
2016,14,22,5947,4445
2016,14,24,8023,7562
2016,14,32,14747,11626
2016,14,69,5219,3848
2016,14,70,1118,882
2016,14,71,5529,4415
2016,14,73,7977,6639
2016,15,17,6989,5682
2016,15,18,11429,8518
2016,15,22,12151,8874
2016,15,24,12066,11001
2016,15,32,4653,3603
2016,15,69,1421,1099
2016,15,70,9377,7523
2016,15,71,7933,7027
2016,15,73,8850,8065
2016,17,18,11695,10792
2016,17,22,5262,4158
2016,17,24,10149,9103
2016,17,32,4269,3115
2016,17,69,3006,2466
2016,17,70,7290,5940
2016,17,71,6470,5062
2016,17,73,9370,6812
2016,18,22,7038,6261
2016,18,24,5110,4150
2016,18,32,14324,10652
2016,18,69,4601,3523
2016,18,70,2244,1867
2016,18,71,3368,2722
2016,18,73,8719,6410
2016,22,24,2219,1901
2016,22,32,11277,9883
2016,22,69,8316,7155
2016,22,70,4091,3025
2016,22,71,1091,1007
2016,22,73,7002,6064
2016,24,32,7659,6085
2016,24,69,13379,11794
2016,24,70,9389,7905
2016,24,71,3770,3387
2016,24,73,3333,2953
2016,32,69,8430,6665
2016,32,70,5973,4343
2016,32,71,6332,5336
2016,32,73,7054,6649
2016,69,70,5261,3791
2016,69,71,9933,8237
2016,69,73,7547,5666
2016,70,71,2986,2553
2016,70,73,3966,2912
2016,71,73,9120,6551
2017,1,2,9648,8690
2017,1,3,11323,9641
2017,1,4,9725,7092
2017,1,6,1498,1159
2017,1,7,7358,5753
2017,1,9,7070,5583
2017,1,11,15830,11615
2017,1,13,7513,5711
2017,1,14,836,771
2017,1,15,1385,1136
2017,1,17,14182,11676
2017,1,18,8741,7289
2017,1,22,443,323
2017,1,24,13076,10558
2017,1,32,12197,11120
2017,1,69,12092,9840
2017,1,70,10013,9000
2017,1,71,6052,5574
2017,1,73,12284,10166
2017,2,3,10828,8941
2017,2,4,11249,10687
2017,2,6,905,748
2017,2,7,8669,8029
2017,2,9,11162,8643
2017,2,11,3744,2730
2017,2,13,7675,5714
2017,2,14,15017,11866
2017,2,15,6604,4776
2017,2,17,5311,4492
2017,2,18,10599,7676
2017,2,22,1866,1554
2017,2,24,11334,10332
2017,2,32,5550,4261
2017,2,69,5549,4340
2017,2,70,7406,6121
2017,2,71,2938,2593
2017,2,73,15028,10954
2017,3,4,2518,1872
2017,3,6,2564,1863
2017,3,7,2631,1916
2017,3,9,10876,9229
2017,3,11,8514,6475
2017,3,13,7944,6249
2017,3,14,1446,1081
2017,3,15,7965,5747
2017,3,17,4023,3373
2017,3,18,5249,4060
2017,3,22,1117,863
2017,3,24,1981,1422
2017,3,32,5399,3989
2017,3,69,11184,8024
2017,3,70,7497,6191
2017,3,71,10787,9319
2017,3,73,4976,3642
2017,4,6,10356,9054
2017,4,7,10693,9875
2017,4,9,2067,1678
2017,4,11,12784,10074
2017,4,13,12768,11683
2017,4,14,7395,6079
2017,4,15,5823,4457
2017,4,17,2028,1850
2017,4,18,9507,7552
2017,4,22,14440,11744
2017,4,24,4221,3566
2017,4,32,3952,3347
2017,4,69,14842,11144
2017,4,70,2826,2268
2017,4,71,11624,8973
2017,4,73,3957,3208
2017,6,7,10190,9090
2017,6,9,13796,9953
2017,6,11,6831,6184
2017,6,13,11853,9543
2017,6,14,10266,8995
2017,6,15,12877,9567
2017,6,17,15192,11060
2017,6,18,13761,11159
2017,6,22,9023,8076
2017,6,24,8751,6958
2017,6,32,8019,7169
2017,6,69,6674,5093
2017,6,70,11240,9585
2017,6,71,9249,7285
2017,6,73,1002,884
2017,7,9,5827,5234
2017,7,11,5440,4244
2017,7,13,13166,10915
2017,7,14,9444,8837
2017,7,15,11062,8688
2017,7,17,3331,2381
2017,7,18,11422,9003
2017,7,22,12186,8750
2017,7,24,7923,6491
2017,7,32,7978,6155
2017,7,69,9940,8534
2017,7,70,7192,6807
2017,7,71,1608,1271
2017,7,73,12128,11371
2017,9,11,8278,6604
2017,9,13,1104,937
2017,9,14,9283,8691
2017,9,15,2371,2026
2017,9,17,11430,8231
2017,9,18,5525,5086
2017,9,22,4825,4172
2017,9,24,5408,4922
2017,9,32,2360,1746
2017,9,69,9889,7609
2017,9,70,9242,7661
2017,9,71,10061,9415
2017,9,73,1264,1020
2017,11,13,6728,5298
2017,11,14,6821,5863
2017,11,15,5808,4912
2017,11,17,7976,6932
2017,11,18,5700,5286
2017,11,22,5390,4692
2017,11,24,1568,1413
2017,11,32,1812,1395
2017,11,69,9652,7476
2017,11,70,7771,5643
2017,11,71,11728,10092
2017,11,73,4013,3161
2017,13,14,5798,4214
2017,13,15,10542,7967
2017,13,17,12045,11133
2017,13,18,11701,8788
2017,13,22,7949,6439
2017,13,24,664,585
2017,13,32,2534,2363
2017,13,69,8048,6066
2017,13,70,10506,9443
2017,13,71,11771,11146
2017,13,73,11662,8928
2017,14,15,11044,8061
2017,14,17,5862,5042
2017,14,18,12791,10454
2017,14,22,1346,994
2017,14,24,13461,11269
2017,14,32,9934,8466
2017,14,69,12216,9465
2017,14,70,10097,8383
2017,14,71,4239,3574
2017,14,73,11791,8941
2017,15,17,12780,9763
2017,15,18,11296,8834
2017,15,22,10454,7819
2017,15,24,9906,8721
2017,15,32,917,662
2017,15,69,13624,11047
2017,15,70,8739,7915
2017,15,71,2435,2091
2017,15,73,2620,2195
2017,17,18,4556,4210
2017,17,22,6835,6081
2017,17,24,5183,4390
2017,17,32,5760,4962
2017,17,69,7214,6318
2017,17,70,9225,7156
2017,17,71,11924,8518
2017,17,73,8241,7049
2017,18,22,11580,10682
2017,18,24,11229,10604
2017,18,32,1885,1598
2017,18,69,12463,9047
2017,18,70,2328,1738
2017,18,71,11394,8539
2017,18,73,9679,8544
2017,22,24,5079,3948
2017,22,32,2193,2005
2017,22,69,8869,8287
2017,22,70,5753,5224
2017,22,71,9107,6725
2017,22,73,6860,4973
2017,24,32,15463,11412
2017,24,69,1567,1239
2017,24,70,8808,6782
2017,24,71,4323,3747
2017,24,73,3142,2400
2017,32,69,7258,6729
2017,32,70,9769,8005
2017,32,71,11508,9007
2017,32,73,11622,9408
2017,69,70,969,831
2017,69,71,4384,3683
2017,69,73,1036,911
2017,70,71,13711,11798
2017,70,73,13832,9912
2017,71,73,4681,3376
2018,1,3,6301,5004
2018,1,4,599,544
2018,1,6,10276,9024
2018,1,7,7917,6139
2018,1,9,12413,10845
2018,1,10,3690,3146
2018,1,11,11911,9682
2018,1,13,9418,7746
2018,1,14,6078,4699
2018,1,15,3192,2614
2018,1,17,1726,1452
2018,1,18,15504,11770
2018,1,22,8466,6730
2018,1,24,9713,8855
2018,1,32,14656,10626
2018,1,34,7538,6264
2018,1,69,8657,7478
2018,1,70,10416,9137
2018,1,71,1594,1386
2018,1,73,8291,7505
2018,3,4,9237,6897
2018,3,6,1631,1364
2018,3,7,2029,1820
2018,3,9,9488,8202
2018,3,10,3954,3117
2018,3,11,15940,11617
2018,3,13,2946,2186
2018,3,14,434,317
2018,3,15,2884,2559
2018,3,17,8740,7309
2018,3,18,8675,8257
2018,3,22,5249,4573
2018,3,24,10050,7315
2018,3,32,5459,5043
2018,3,34,14198,11085
2018,3,69,11200,8526
2018,3,70,1208,886
2018,3,71,5870,5359
2018,3,73,888,677
2018,4,6,2335,1904
2018,4,7,2360,1915
2018,4,9,6852,5389
2018,4,10,15365,11786
2018,4,11,11566,10693
2018,4,13,12093,10981
2018,4,14,474,401
2018,4,15,6278,5147
2018,4,17,12826,9524
2018,4,18,7387,5817
2018,4,22,2091,1778
2018,4,24,9683,6945
2018,4,32,10651,9738
2018,4,34,774,661
2018,4,69,8301,6959
2018,4,70,4523,3671
2018,4,71,14132,11257
2018,4,73,9401,8578
2018,6,7,15523,11709
2018,6,9,3418,2607
2018,6,10,9325,7798
2018,6,11,10734,7732
2018,6,13,9351,8678
2018,6,14,16724,11960
2018,6,15,12187,9734
2018,6,17,2598,1906
2018,6,18,13253,11653
2018,6,22,13373,11293
2018,6,24,3323,3139
2018,6,32,6868,4937
2018,6,34,552,460
2018,6,69,3460,2933
2018,6,70,4487,3587
2018,6,71,6330,4931
2018,6,73,1201,901
2018,7,9,9616,7954
2018,7,10,14166,11275
2018,7,11,10846,9707
2018,7,13,2658,1903
2018,7,14,6130,5394
2018,7,15,11048,10096
2018,7,17,296,279
2018,7,18,5965,5309
2018,7,22,2205,1865
2018,7,24,11351,10663
2018,7,32,6832,6445
2018,7,34,5605,5017
2018,7,69,3001,2382
2018,7,70,6184,5468
2018,7,71,9857,7313
2018,7,73,10372,7737
2018,9,10,8106,5995
2018,9,11,3547,3300
2018,9,13,12464,9486
2018,9,14,4374,3726
2018,9,15,4254,3578
2018,9,17,9922,8942
2018,9,18,1242,923
2018,9,22,11287,10296
2018,9,24,13196,9864
2018,9,32,2453,1823
2018,9,34,788,675
2018,9,69,9723,8169
2018,9,70,11479,9583
2018,9,71,2325,2071
2018,9,73,6204,4911
2018,10,11,1835,1501
2018,10,13,6617,6262
2018,10,14,8837,7705
2018,10,15,14700,11176
2018,10,17,3000,2713
2018,10,18,5884,5091
2018,10,22,10527,9261
2018,10,24,12396,9781
2018,10,32,7399,5360
2018,10,34,5998,4299
2018,10,69,8114,6639
2018,10,70,14464,11504
2018,10,71,4151,3206
2018,10,73,2832,2671
2018,11,13,8439,7152
2018,11,14,5904,5182
2018,11,15,3985,3157
2018,11,17,9232,8235
2018,11,18,12221,11129
2018,11,22,6770,5276
2018,11,24,12686,9123
2018,11,32,13663,9994
2018,11,34,3312,2381
2018,11,69,11926,9696
2018,11,70,14747,11728
2018,11,71,3325,2935
2018,11,73,3404,2647
2018,13,14,9204,7086
2018,13,15,1653,1190
2018,13,17,7512,5864
2018,13,18,9783,7352
2018,13,22,12521,11609
2018,13,24,12440,10901
2018,13,32,10323,8601
2018,13,34,1084,868
2018,13,69,6654,5806
2018,13,70,9552,8239
2018,13,71,10900,9562
2018,13,73,5701,4510
2018,14,15,9985,8894
2018,14,17,11071,10330
2018,14,18,8309,6312
2018,14,22,7679,6373
2018,14,24,5469,5188
2018,14,32,4473,3445
2018,14,34,11667,10086
2018,14,69,488,458
2018,14,70,9196,7642
2018,14,71,5102,4850
2018,14,73,10523,9838
2018,15,17,360,310
2018,15,18,2920,2612
2018,15,22,11879,8503
2018,15,24,12850,10043
2018,15,32,9527,7800
2018,15,34,3567,3045
2018,15,69,13181,10228
2018,15,70,2363,1763
2018,15,71,12428,10465
2018,15,73,3501,3150
2018,17,18,4061,3352
2018,17,22,4127,3034
2018,17,24,9677,9174
2018,17,32,833,658
2018,17,34,12078,8884
2018,17,69,13303,9637
2018,17,70,9220,8779
2018,17,71,13695,11620
2018,17,73,8583,6252
2018,18,22,1453,1318
2018,18,24,9663,9060
2018,18,32,11822,10997
2018,18,34,8524,8067
2018,18,69,3028,2170
2018,18,70,4342,3310
2018,18,71,346,276
2018,18,73,4435,3402
2018,22,24,12229,9107
2018,22,32,13851,11415
2018,22,34,2637,1894
2018,22,69,914,673
2018,22,70,10005,8671
2018,22,71,9814,8911
2018,22,73,817,597
2018,24,32,13888,10487
2018,24,34,6422,4968
2018,24,69,11746,9950
2018,24,70,1243,1014
2018,24,71,3742,2693
2018,24,73,14208,10958
2018,32,34,13766,10147
2018,32,69,11227,8951
2018,32,70,3569,2843
2018,32,71,12300,10892
2018,32,73,3968,3255
2018,34,69,612,532
2018,34,70,4580,3951
2018,34,71,5516,4227
2018,34,73,1104,1015
2018,69,70,1785,1308
2018,69,71,2899,2214
2018,69,73,5756,4257
2018,70,71,11980,8780
2018,70,73,4795,3907
2018,71,73,4795,4029
2019,1,3,9497,7260
2019,1,4,1225,1087
2019,1,6,8295,7007
2019,1,7,2088,1969
2019,1,9,1393,1251
2019,1,10,12386,9148
2019,1,11,3749,2873
2019,1,13,15300,11254
2019,1,14,7457,6671
2019,1,15,15289,11790
2019,1,17,11634,8398
2019,1,18,983,725
2019,1,22,4817,3602
2019,1,24,12426,9458
2019,1,32,3293,2722
2019,1,34,4478,3755
2019,1,69,8745,7531
2019,1,70,3488,3096
2019,1,71,12306,10545
2019,1,73,460,381
2019,3,4,12678,10931
2019,3,6,9443,8916
2019,3,7,6583,4923
2019,3,9,6751,6198
2019,3,10,5443,4467
2019,3,11,13037,11297
2019,3,13,5476,4978
2019,3,14,4382,3911
2019,3,15,13567,11950
2019,3,17,15511,11747
2019,3,18,8495,6642
2019,3,22,7509,6301
2019,3,24,2549,1952
2019,3,32,6995,6502
2019,3,34,4510,3435
2019,3,69,8560,7130
2019,3,70,12500,9608
2019,3,71,10710,8875
2019,3,73,4514,3455
2019,4,6,11775,9188
2019,4,7,15667,11284
2019,4,9,13586,10560
2019,4,10,14374,10564
2019,4,11,13211,11250
2019,4,13,8711,6399
2019,4,14,13694,10057
2019,4,15,2998,2527
2019,4,17,7965,5876
2019,4,18,13997,11504
2019,4,22,6245,5717
2019,4,24,6289,5928
2019,4,32,9959,8737
2019,4,34,7996,7095
2019,4,69,12858,10735
2019,4,70,11519,10687
2019,4,71,12747,10876
2019,4,73,13490,11255
2019,6,7,15978,11668
2019,6,9,6236,4756
2019,6,10,13438,10690
2019,6,11,8673,6251
2019,6,13,12139,10271
2019,6,14,6253,5074
2019,6,15,12851,11050
2019,6,17,10232,7416
2019,6,18,6299,5630
2019,6,22,14203,10411
2019,6,24,14915,11702
2019,6,32,14392,10679
2019,6,34,5663,4503
2019,6,69,5614,4906
2019,6,70,7860,5667
2019,6,71,4596,4193
2019,6,73,10528,9429
2019,7,9,9383,7794
2019,7,10,3850,3047
2019,7,11,5656,4292
2019,7,13,7425,7062
2019,7,14,7465,5395
2019,7,15,2809,2066
2019,7,17,2295,1881
2019,7,18,8286,7841
2019,7,22,1299,1035
2019,7,24,6454,5230
2019,7,32,7248,5435
2019,7,34,11980,10252
2019,7,69,15189,10886
2019,7,70,4885,3969
2019,7,71,2267,2114
2019,7,73,3070,2872
2019,9,10,14250,11080
2019,9,11,11275,9438
2019,9,13,14235,11639
2019,9,14,8113,6498
2019,9,15,8513,7063
2019,9,17,14661,11679
2019,9,18,7820,5934
2019,9,22,13741,11955
2019,9,24,8827,8059
2019,9,32,9078,7208
2019,9,34,7954,5947
2019,9,69,8052,5922
2019,9,70,6020,5144
2019,9,71,6175,4976
2019,9,73,9104,7310
2019,10,11,4543,3792
2019,10,13,11719,9992
2019,10,14,9935,8403
2019,10,15,12135,11067
2019,10,17,14927,11718
2019,10,18,7792,6878
2019,10,22,11532,8959
2019,10,24,7734,5757
2019,10,32,14366,11391
2019,10,34,5502,4361
2019,10,69,3510,3123
2019,10,70,12963,9662
2019,10,71,15246,11119
2019,10,73,15628,11257
2019,11,13,6179,4538
2019,11,14,3547,2669
2019,11,15,7440,5535
2019,11,17,7290,5857
2019,11,18,10375,9597
2019,11,22,7050,5571
2019,11,24,12001,11366
2019,11,32,14683,11585
2019,11,34,3724,2773
2019,11,69,4502,4262
2019,11,70,12157,8860
2019,11,71,12751,9470
2019,11,73,10742,9739
2019,13,14,6586,5936
2019,13,15,12821,10797
2019,13,17,475,399
2019,13,18,2889,2308
2019,13,22,961,916
2019,13,24,2906,2730
2019,13,32,6399,4931
2019,13,34,9051,7155
2019,13,69,4516,3826
2019,13,70,9660,7302
2019,13,71,1515,1086
2019,13,73,1351,1177
2019,14,15,10661,10059
2019,14,17,14057,10344
2019,14,18,13745,11218
2019,14,22,4885,4542
2019,14,24,10623,8987
2019,14,32,12315,11466
2019,14,34,9187,7127
2019,14,69,13983,9998
2019,14,70,4400,3492
2019,14,71,435,326
2019,14,73,8886,6475
2019,15,17,12287,10040
2019,15,18,6966,6542
2019,15,22,11019,10225
2019,15,24,6414,5264
2019,15,32,2862,2547
2019,15,34,3737,3291
2019,15,69,5100,3985
2019,15,70,5574,5131
2019,15,71,8718,7340
2019,15,73,10300,7530
2019,17,18,9145,8619
2019,17,22,2615,1939
2019,17,24,9208,6584
2019,17,32,7366,5803
2019,17,34,10827,9773
2019,17,69,14009,11631
2019,17,70,1921,1704
2019,17,71,13598,9889
2019,17,73,3118,2925
2019,18,22,14786,11052
2019,18,24,7040,6333
2019,18,32,9389,7472
2019,18,34,2715,2275
2019,18,69,11377,10383
2019,18,70,4012,3140
2019,18,71,991,924
2019,18,73,9204,7429
2019,22,24,7838,6200
2019,22,32,13002,9780
2019,22,34,5525,4551
2019,22,69,5461,4535
2019,22,70,9319,6927
2019,22,71,3735,3394
2019,22,73,13571,10569
2019,24,32,10020,7521
2019,24,34,2671,2280
2019,24,69,6532,5234
2019,24,70,7647,6831
2019,24,71,1195,869
2019,24,73,10196,7670
2019,32,34,7781,6729
2019,32,69,10263,7461
2019,32,70,2792,2343
2019,32,71,9624,8115
2019,32,73,2147,1946
2019,34,69,3164,2775
2019,34,70,8835,7697
2019,34,71,4210,3735
2019,34,73,4945,4683
2019,69,70,9291,7524
2019,69,71,9280,7459
2019,69,73,7416,5518
2019,70,71,8856,7438
2019,70,73,12309,9845
2019,71,73,4250,3107
2020,3,4,10087,7814
2020,3,5,1980,1531
2020,3,9,12091,10584
2020,3,11,10102,8224
2020,3,13,5273,4957
2020,3,14,679,561
2020,3,20,8478,6949
2020,3,21,356,272
2020,3,24,7382,6156
2020,3,70,11206,8128
2020,3,71,6891,5940
2020,3,75,10596,9343
2020,3,76,9698,7011
2020,4,5,4575,4129
2020,4,9,8950,8060
2020,4,11,10145,7988
2020,4,13,3951,3050
2020,4,14,2007,1669
2020,4,20,4721,3589
2020,4,21,5865,4433
2020,4,24,7950,6142
2020,4,70,9501,7171
2020,4,71,1571,1181
2020,4,75,3203,3004
2020,4,76,2036,1920
2020,5,9,15528,11786
2020,5,11,3358,2756
2020,5,13,9353,7074
2020,5,14,12023,9656
2020,5,20,10351,7815
2020,5,21,7936,6470
2020,5,24,1867,1412
2020,5,70,3387,2963
2020,5,71,8327,6177
2020,5,75,2789,2409
2020,5,76,2016,1739
2020,9,11,3121,2381
2020,9,13,9394,7027
2020,9,14,9311,6931
2020,9,20,14297,10222
2020,9,21,4231,3131
2020,9,24,2176,1777
2020,9,70,14484,11517
2020,9,71,12963,9319
2020,9,75,1191,1008
2020,9,76,9753,7295
2020,11,13,786,645
2020,11,14,6398,5002
2020,11,20,9441,8182
2020,11,21,7139,5893
2020,11,24,3027,2327
2020,11,70,2171,1877
2020,11,71,4731,3389
2020,11,75,8700,8080
2020,11,76,11052,9682
2020,13,14,12490,10000
2020,13,20,1202,1051
2020,13,21,890,761
2020,13,24,2259,1858
2020,13,70,9887,7664
2020,13,71,11158,8773
2020,13,75,10070,9319
2020,13,76,11275,9608
2020,14,20,953,743
2020,14,21,13130,10694
2020,14,24,13024,11017
2020,14,70,14253,10608
2020,14,71,612,526
2020,14,75,3462,3051
2020,14,76,687,597
2020,20,21,12320,9824
2020,20,24,3477,2680
2020,20,70,6277,4781
2020,20,71,10650,7860
2020,20,75,4445,3337
2020,20,76,4557,4199
2020,21,24,16348,11903
2020,21,70,6437,4696
2020,21,71,7438,5866
2020,21,75,1030,840
2020,21,76,12934,10565
2020,24,70,8104,6031
2020,24,71,11977,10852
2020,24,75,12101,10671
2020,24,76,7215,5496
2020,70,71,4024,3828
2020,70,75,11380,10765
2020,70,76,834,705
2020,71,75,15498,11446
2020,71,76,1861,1597
2020,75,76,8259,7031
2021,3,4,3689,2745
2021,3,5,10289,9362
2021,3,6,14801,11181
2021,3,9,12682,11584
2021,3,11,4605,4269
2021,3,13,410,385
2021,3,14,11689,9385
2021,3,18,5150,4045
2021,3,21,9295,7626
2021,3,24,10114,7777
2021,3,32,2753,2344
2021,3,34,13024,9402
2021,3,39,10505,9473
2021,3,69,13799,10430
2021,3,70,12553,11951
2021,3,71,4027,3301
2021,3,73,4892,3520
2021,3,75,10428,8879
2021,3,77,958,801
2021,3,78,13620,10154
2021,4,5,7098,6673
2021,4,6,10591,9309
2021,4,9,14217,11376
2021,4,11,2045,1643
2021,4,13,7978,6195
2021,4,14,459,421
2021,4,18,2338,2001
2021,4,21,11480,10425
2021,4,24,5493,4943
2021,4,32,13452,9821
2021,4,34,4452,3287
2021,4,39,5259,4502
2021,4,69,7455,5576
2021,4,70,7264,5321
2021,4,71,3080,2220
2021,4,73,3806,3452
2021,4,75,11527,8757
2021,4,77,13414,10251
2021,4,78,5951,4874
2021,5,6,3041,2813
2021,5,9,5139,4790
2021,5,11,6517,5210
2021,5,13,6992,5069
2021,5,14,11244,8743
2021,5,18,9195,7754
2021,5,21,13946,10501
2021,5,24,9398,8549
2021,5,32,3097,2736
2021,5,34,11663,9294
2021,5,39,8406,6864
2021,5,69,8079,7023
2021,5,70,9555,7155
2021,5,71,12145,11166
2021,5,73,8152,7159
2021,5,75,4106,3375
2021,5,77,6384,5933
2021,5,78,6065,4881
2021,6,9,10158,9481
2021,6,11,5963,4722
2021,6,13,8041,6417
2021,6,14,9160,8019
2021,6,18,6537,4748
2021,6,21,6959,5445
2021,6,24,1385,1209
2021,6,32,10414,8474
2021,6,34,3050,2420
2021,6,39,3839,3416
2021,6,69,1267,1097
2021,6,70,1375,1112
2021,6,71,961,888
2021,6,73,12586,10379
2021,6,75,8889,6867
2021,6,77,11530,10290
2021,6,78,2228,1957
2021,9,11,9094,7500
2021,9,13,11303,8105
2021,9,14,9872,7252
2021,9,18,836,786
2021,9,21,12430,10494
2021,9,24,8068,7013
2021,9,32,12703,11299
2021,9,34,13124,10153
2021,9,39,10960,7997
2021,9,69,11949,10826
2021,9,70,2210,1738
2021,9,71,4346,3130
2021,9,73,3833,2927
2021,9,75,8457,7696
2021,9,77,1034,772
2021,9,78,6153,4505
2021,11,13,1269,1199
2021,11,14,11666,8559
2021,11,18,10531,8583
2021,11,21,2174,1636
2021,11,24,14883,11273
2021,11,32,5746,4277
2021,11,34,3737,2847
2021,11,39,4221,3034
2021,11,69,8577,7438
2021,11,70,7361,5279
2021,11,71,6406,5327
2021,11,73,729,615
2021,11,75,12295,9393
2021,11,77,7924,6938
2021,11,78,5367,4562
2021,13,14,5769,4163
2021,13,18,346,325
2021,13,21,10838,9863
2021,13,24,9417,8476
2021,13,32,2188,1901
2021,13,34,1295,1058
2021,13,39,11708,8839
2021,13,69,12418,10240
2021,13,70,7406,6772
2021,13,71,2565,2042
2021,13,73,15963,11438
2021,13,75,4239,3918
2021,13,77,10674,9723
2021,13,78,1414,1239
2021,14,18,3822,3292
2021,14,21,13903,11118
2021,14,24,14975,11125
2021,14,32,445,371
2021,14,34,5975,5021
2021,14,39,7969,6642
2021,14,69,5572,4263
2021,14,70,417,346
2021,14,71,4741,4091
2021,14,73,7259,5755
2021,14,75,9825,7957
2021,14,77,12065,9723
2021,14,78,8538,7273
2021,18,21,7991,6246
2021,18,24,3994,3548
2021,18,32,10927,9694
2021,18,34,9060,7257
2021,18,39,6851,5467
2021,18,69,16199,11711
2021,18,70,8219,7000
2021,18,71,740,703
2021,18,73,2899,2643
2021,18,75,9960,9014
2021,18,77,10957,7965
2021,18,78,12364,9430
